year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_mitigation
2019,Burkina Faso,312,10.254829,10.887446,1 or 2
2019,Kosovo,410,0.21162,0.21961,1 or 2
2019,"Middle East, regional",410,1.477152,1.533112,1 or 2
2019,Democratic Republic of the Congo,240,1.057541,1.097389,1 or 2
2019,Bolivia,430,5.720065,5.934287,1 or 2
2019,Ethiopia,321,1.987817,2.111632,1 or 2
2019,Ukraine,410,6.074034,6.295516,1 or 2
2019,Mali,312,5.019804,5.185685,1 or 2
2019,Sudan,720,0.560959,0.556928,1 or 2
2019,Zambia,311,19.749591,21.097687,1 or 2
2019,Tanzania,151,11.315256,11.986705,1 or 2
2019,"Middle East, regional",151,81.632967,84.409599,1 or 2
2019,South Africa,151,5.668356,5.957157,1 or 2
2019,Democratic Republic of the Congo,151,2.489627,2.768015,1 or 2
2019,Rwanda,240,0.579192,0.601016,1 or 2
2019,Belarus,250,0.762493,0.791224,1 or 2
2019,"Asia, regional",410,60.106596,67.457892,1 or 2
2019,Bangladesh,140,2.952498,3.101829,1 or 2
2019,Nepal,151,2.368773,2.515253,1 or 2
2019,Philippines,410,3.61265,3.832572,1 or 2
2019,Myanmar,313,0.063452,0.065843,1 or 2
2019,Bolivia,410,4.786673,4.966957,1 or 2
2019,"Middle East, regional",311,4.583969,4.810058,1 or 2
2019,Honduras,311,7.432273,8.255715,1 or 2
2019,Rwanda,410,1.93897,2.002429,1 or 2
2019,Democratic Republic of the Congo,430,1.643207,1.693786,1 or 2
2019,"South of Sahara, regional",312,16.214316,16.684397,1 or 2
2019,Mali,720,0.454573,0.471702,1 or 2
2019,Mozambique,151,3.78371,3.930664,1 or 2
2019,Zambia,410,1.496591,1.626274,1 or 2
2019,"Asia, regional",312,10.598792,10.572676,1 or 2
2019,Haiti,151,0.424963,0.432243,1 or 2
2019,Mali,232,6.369786,6.685516,1 or 2
2019,Mauritania,430,16.312422,16.700261,1 or 2
2019,Colombia,410,52.091921,63.941398,1 or 2
2019,Uganda,151,5.760146,7.332319,1 or 2
2019,Nicaragua,151,0.527673,0.541559,1 or 2
2019,Uganda,410,3.913167,4.334656,1 or 2
2019,Solomon Islands,410,0.047842,0.044096,1 or 2
2019,Togo,430,0.224352,0.232658,1 or 2
2019,South Sudan,720,2.105146,2.217773,1 or 2
2019,Serbia,410,2.616691,2.695626,1 or 2
2019,Zimbabwe,311,6.943817,7.266545,1 or 2
2019,Iraq,720,0.521918,0.541584,1 or 2
2019,Mozambique,231,1.74789,1.899675,1 or 2
2019,Nicaragua,121,0.012338,0.012803,1 or 2
2019,India,121,0.657165,0.699378,1 or 2
2019,Uganda,121,0.000881,0.000914,1 or 2
2019,"Africa, regional",430,67.626642,70.307807,1 or 2
2019,Lebanon,151,0.311556,0.324159,1 or 2
2019,Iraq,151,8.343393,8.628902,1 or 2
2019,Malawi,151,0.527097,0.543121,1 or 2
2019,Lao People's Democratic Republic,311,3.738506,4.017312,1 or 2
2019,"Middle East, regional",331,0,0,1 or 2
2019,Colombia,152,4.322625,4.479919,1 or 2
2019,Bolivia,322,0.481108,0.516027,1 or 2
2019,Sri Lanka,121,0.012338,0.012803,1 or 2
2019,Bangladesh,311,17.532751,19.708069,1 or 2
2019,Rwanda,311,3.341779,3.533229,1 or 2
2019,"Asia, regional",331,0,0,1 or 2
2019,Guatemala,321,3.341367,3.492831,1 or 2
2019,Bosnia and Herzegovina,311,1.057541,1.097389,1 or 2
2019,Mozambique,312,1.014962,0.892966,1 or 2
2019,Colombia,250,0.318225,0.332613,1 or 2
2019,Serbia,140,4.729057,4.889467,1 or 2
2019,Kenya,312,5.032017,4.907593,1 or 2
2019,Somalia,240,10.575408,10.973892,1 or 2
2019,"Middle East, regional",232,1.057541,1.097389,1 or 2
2019,Liberia,313,0.280831,0.306787,1 or 2
2019,Egypt,430,2.903094,3.002586,1 or 2
2019,Sudan,410,0.751856,0.769811,1 or 2
2019,Ghana,151,0.317721,0.37633,1 or 2
2019,Syrian Arab Republic,720,0.564008,0.58526,1 or 2
2019,Liberia,410,6.271033,7.178453,1 or 2
2019,Tanzania,122,0.541254,0.592663,1 or 2
2019,Indonesia,410,92.8778,112.17163,1 or 2
2019,Bosnia and Herzegovina,140,3.83502,3.957127,1 or 2
2019,Guatemala,410,9.111298,10.18254,1 or 2
2019,Ecuador,151,0.913348,0.944831,1 or 2
2019,South Africa,410,6.894351,7.192491,1 or 2
2019,Angola,151,0.443019,0.455053,1 or 2
2019,Haiti,410,13.032553,14.750333,1 or 2
2019,Ethiopia,720,6.570558,6.84084,1 or 2
2019,Indonesia,151,5.741379,6.337158,1 or 2
2019,"South of Sahara, regional",236,20.849925,25.40025,1 or 2
2019,Bangladesh,121,0.000881,0.000914,1 or 2
2019,Namibia,410,3.537051,3.672909,1 or 2
2019,Bolivia,321,0.033841,0.035116,1 or 2
2019,"Africa, regional",111,3.781085,3.785333,1 or 2
2019,South Africa,160,2.828865,2.946596,1 or 2
2019,Kenya,720,1.561145,1.555878,1 or 2
2019,Mozambique,160,4.477779,4.659639,1 or 2
2019,Nigeria,151,7.988266,8.262901,1 or 2
2019,Belarus,151,0.160779,0.166837,1 or 2
2019,"Asia, regional",231,33.652883,35.712056,1 or 2
2019,Senegal,321,0.514248,0.527693,1 or 2
2019,Zambia,231,2.848881,3.066869,1 or 2
2019,Malaysia,410,1.758935,1.730197,1 or 2
2019,India,151,4.385648,4.57019,1 or 2
2019,India,430,36.231116,39.219294,1 or 2
2019,Mali,410,3.985988,4.131946,1 or 2
2019,"Asia, regional",160,2.247971,2.342406,1 or 2
2019,Viet Nam,151,3.307666,3.406377,1 or 2
2019,"Asia, regional",430,9.568089,10.21989,1 or 2
2019,Peru,410,30.895366,35.554854,1 or 2
2019,Somalia,151,1.67025,1.732676,1 or 2
2019,Mali,430,5.661443,6.905481,1 or 2
2019,Liberia,140,0.968741,0.997405,1 or 2
2019,Liberia,151,0.347339,0.355263,1 or 2
2019,Ethiopia,152,0.333357,0.345918,1 or 2
2019,Burkina Faso,140,19.700073,20.86256,1 or 2
2019,Bangladesh,720,7.62099,7.9068,1 or 2
2019,Paraguay,151,0.378248,0.416784,1 or 2
2019,Moldova,321,2.749606,2.853212,1 or 2
2019,Zimbabwe,312,0.211508,0.219478,1 or 2
2019,Gambia,151,0.401948,0.417093,1 or 2
2019,Senegal,151,1.154416,1.218705,1 or 2
2019,"Asia, regional",321,0.170911,0.175713,1 or 2
2019,China (People's Republic of),410,67.971904,71.100506,1 or 2
2019,Djibouti,720,0.648188,0.672612,1 or 2
2019,Ukraine,321,0.042289,0.043882,1 or 2
2019,Somalia,232,2.967302,3.087089,1 or 2
2019,Colombia,151,2.26491,2.473966,1 or 2
2019,Somalia,321,1.36925,1.420282,1 or 2
2019,Bolivia,151,1.069045,1.114854,1 or 2
2019,Cambodia,121,0.386834,0.438519,1 or 2
2019,Morocco,430,112.447124,113.438213,1 or 2
2019,Kenya,740,1.067702,1.107425,1 or 2
2019,Uganda,122,1.124877,1.258433,1 or 2
2019,Uganda,130,0.26357,0.298625,1 or 2
2019,Cambodia,122,2.857779,3.241301,1 or 2
2019,Cambodia,140,12.826564,13.607595,1 or 2
2019,Ukraine,140,1.757261,1.824171,1 or 2
2019,Tanzania,140,14.225582,15.907386,1 or 2
2019,Ukraine,160,0.011131,0.011629,1 or 2
2019,Belarus,311,0.086112,0.089961,1 or 2
2019,Belarus,321,0.089626,0.093633,1 or 2
2019,Georgia,332,0.074969,0.078321,1 or 2
2019,States Ex-Yugoslavia unspecified,160,0.003956,0.004133,1 or 2
2019,Belarus,140,2.716417,2.781325,1 or 2
2019,Papua New Guinea,140,0.017092,0.017353,1 or 2
2019,Belarus,430,0.088262,0.092208,1 or 2
2019,Lebanon,140,12.613769,12.930165,1 or 2
2019,Lebanon,232,1.816028,1.860131,1 or 2
2019,Lebanon,311,1.762389,1.77188,1 or 2
2019,Ukraine,250,0.075777,0.080804,1 or 2
2019,South Sudan,232,0.021429,0.023205,1 or 2
2019,El Salvador,160,0.228898,0.237567,1 or 2
2019,Costa Rica,151,0.133222,0.138062,1 or 2
2019,West Bank and Gaza Strip,113,0.629936,0.653424,1 or 2
2019,India,311,2.999873,3.19912,1 or 2
2019,"Eastern Africa, regional",232,1.235367,1.284455,1 or 2
2019,"Caribbean, regional",231,5.125379,5.543881,1 or 2
2019,Albania,236,4.997202,5.186458,1 or 2
2019,Mongolia,410,5.762395,5.954962,1 or 2
2019,Montenegro,232,4.37178,4.537349,1 or 2
2019,Namibia,236,0,0,1 or 2
2019,South Africa,236,0,0,1 or 2
2019,China (People's Republic of),140,4.94307,5.019816,1 or 2
2019,"Caribbean & Central America, regional",240,4.147269,4.306227,1 or 2
2019,China (People's Republic of),231,14.379393,15.298692,1 or 2
2019,Armenia,140,0.010631,0.012058,1 or 2
2019,Tunisia,210,44.487111,45.953562,1 or 2
2019,"America, regional",430,27.621297,28.745341,1 or 2
2019,China (People's Republic of),236,0.087625,0.09939,1 or 2
2019,Kosovo,236,5.300128,5.437837,1 or 2
2019,China (People's Republic of),240,0,0,1 or 2
2019,India,210,2118.901132,1843.113196,1 or 2
2019,Egypt,233,103.897833,95.009987,1 or 2
2019,Viet Nam,232,4.630199,4.860906,1 or 2
2019,Colombia,210,0.049218,0.051082,1 or 2
2019,Serbia,240,74.063513,76.868475,1 or 2
2019,China (People's Republic of),312,14.379008,14.887498,1 or 2
2019,"America, regional",210,2.171542,2.228297,1 or 2
2019,Mexico,231,184.842099,191.961822,1 or 2
2019,Namibia,240,8.740225,9.071239,1 or 2
2019,Morocco,236,33.409294,34.67457,1 or 2
2019,Bosnia and Herzegovina,232,14.422874,15.093611,1 or 2
2019,"South America, regional",311,8.978666,9.816696,1 or 2
2019,Colombia,311,5.467409,5.853117,1 or 2
2019,Togo,311,0.27809,0.282563,1 or 2
2019,India,160,4.054604,4.318894,1 or 2
2019,Paraguay,311,1.802213,1.847043,1 or 2
2019,Sierra Leone,430,0.165805,0.174075,1 or 2
2019,Kyrgyzstan,410,1.160293,1.20409,1 or 2
2019,Indonesia,312,19.316183,20.002348,1 or 2
2019,Tunisia,232,13.910848,14.393178,1 or 2
2019,Indonesia,231,4.037285,4.2486,1 or 2
2019,Costa Rica,410,2.460212,2.559135,1 or 2
2019,Malaysia,311,0.462471,0.470757,1 or 2
2019,"Western Africa, regional",410,4.014405,4.132242,1 or 2
2019,Ghana,321,6.198068,6.331583,1 or 2
2019,Tunisia,430,13.601817,13.839141,1 or 2
2019,Ghana,430,1.56327,1.739594,1 or 2
2019,"Bilateral, unspecified",113,1.236894,1.282304,1 or 2
2019,Malawi,111,0.002239,0.002324,1 or 2
2019,"Central America, regional",312,0.395173,0.410139,1 or 2
2019,Mexico,430,1.612013,1.672105,1 or 2
2019,"Caribbean & Central America, regional",312,6.951498,7.237631,1 or 2
2019,Mexico,410,8.79405,9.517548,1 or 2
2019,"Eastern Africa, regional",210,0.549792,0.570614,1 or 2
2019,"Far East Asia, regional",311,2.558928,2.688843,1 or 2
2019,"America, regional",410,73.573361,80.359895,1 or 2
2019,Ghana,312,2.356209,2.474828,1 or 2
2019,Peru,312,2.453422,2.29822,1 or 2
2019,China (People's Republic of),311,1.756966,2.052754,1 or 2
2019,China (People's Republic of),210,52.410932,54.429582,1 or 2
2019,"Africa, regional",311,12.698303,13.426666,1 or 2
2019,Myanmar,236,12.175787,10.441725,1 or 2
2019,Cuba,121,0.040135,0.041655,1 or 2
2019,China (People's Republic of),114,0.762108,0.790908,1 or 2
2019,China (People's Republic of),430,11.771183,13.114922,1 or 2
2019,Viet Nam,430,14.066604,15.475375,1 or 2
2019,"Far East Asia, regional",430,1.512082,1.592264,1 or 2
2019,Viet Nam,321,0.715587,0.740461,1 or 2
2019,Dominican Republic,236,8.224609,8.536094,1 or 2
2019,Cameroon,312,16.514213,16.659496,1 or 2
2019,Viet Nam,113,0.854259,0.896981,1 or 2
2019,Liberia,236,38.646692,39.99328,1 or 2
2019,Georgia,140,1.434215,1.475096,1 or 2
2019,Honduras,410,9.149267,10.093446,1 or 2
2019,Yemen,410,0.002099,0.002178,1 or 2
2019,Nepal,231,4.409618,5.197575,1 or 2
2019,Brazil,210,9.106578,8.320942,1 or 2
2019,Kyrgyzstan,250,1.677173,1.740692,1 or 2
2019,Ecuador,430,4.314117,4.462087,1 or 2
2019,Côte d'Ivoire,311,7.157837,7.454259,1 or 2
2019,"Central America, regional",410,3.358875,3.498134,1 or 2
2019,Timor-Leste,152,1.085018,1.13587,1 or 2
2019,Morocco,231,7.500057,7.745869,1 or 2
2019,Jordan,231,13.379296,14.008928,1 or 2
2019,"Europe, regional",231,24.275203,25.332626,1 or 2
2019,"Eastern Africa, regional",430,1.807941,1.876412,1 or 2
2019,"Middle Africa, regional",410,3.564438,3.677814,1 or 2
2019,Brazil,231,7.878606,8.196788,1 or 2
2019,Malawi,520,5.152863,5.446221,1 or 2
2019,Jordan,140,144.05899,149.305381,1 or 2
2019,Madagascar,112,0.274824,0.278327,1 or 2
2019,El Salvador,322,0.01612,0.016731,1 or 2
2019,Cameroon,430,0.049457,0.050201,1 or 2
2019,Burkina Faso,520,1.228031,1.273662,1 or 2
2019,"Bilateral, unspecified",520,2.580765,2.665202,1 or 2
2019,Guatemala,151,12.041239,13.609044,1 or 2
2019,Papua New Guinea,312,0.894247,0.88062,1 or 2
2019,"America, regional",151,3.754749,3.900212,1 or 2
2019,Namibia,111,0.09005,0.093461,1 or 2
2019,West Bank and Gaza Strip,430,3.476492,3.554679,1 or 2
2019,Brazil,430,6.34798,6.81158,1 or 2
2019,Tunisia,311,6.560851,6.832055,1 or 2
2019,Uzbekistan,210,0,0,1 or 2
2019,Viet Nam,210,1.256564,1.145927,1 or 2
2019,Rwanda,236,18.137655,18.592231,1 or 2
2019,Mongolia,231,3.508524,3.649113,1 or 2
2019,Afghanistan,430,8.94362,9.297588,1 or 2
2019,Viet Nam,312,7.82198,6.721932,1 or 2
2019,Lao People's Democratic Republic,410,5.095629,5.274049,1 or 2
2019,Madagascar,311,6.70825,6.909424,1 or 2
2019,Ghana,140,3.382975,3.506208,1 or 2
2019,Armenia,240,0.164558,0.170791,1 or 2
2019,Morocco,121,10.571246,10.971605,1 or 2
2019,Egypt,231,8.719306,8.922705,1 or 2
2019,Algeria,410,10.37731,10.743199,1 or 2
2019,"Asia, regional",210,3.171857,3.354987,1 or 2
2019,Bangladesh,231,32.183431,27.573305,1 or 2
2019,"Oceania, regional",410,15.18931,15.96435,1 or 2
2019,Tunisia,231,7.027208,7.140101,1 or 2
2019,"Bilateral, unspecified",322,4.366012,4.658212,1 or 2
2019,"Asia, regional",140,0.007679,0.008798,1 or 2
2019,"Central Asia, regional",210,0.001328,0.001378,1 or 2
2019,Peru,311,14.066795,15.539619,1 or 2
2019,El Salvador,152,0.027212,0.028242,1 or 2
2019,Malawi,311,25.704959,27.120136,1 or 2
2019,"South of Sahara, regional",311,41.210019,43.653387,1 or 2
2019,Georgia,322,0.032594,0.033828,1 or 2
2019,China (People's Republic of),151,5.735117,6.089686,1 or 2
2019,Philippines,430,5.811208,6.397903,1 or 2
2019,Bolivia,311,5.234536,5.480167,1 or 2
2019,Argentina,151,0.214716,0.222847,1 or 2
2019,Mexico,311,3.138575,3.346845,1 or 2
2019,Mexico,151,1.52732,1.623332,1 or 2
2019,Haiti,311,19.296278,21.730202,1 or 2
2019,Philippines,151,3.921425,4.24999,1 or 2
2019,West Bank and Gaza Strip,730,2.33252,2.420858,1 or 2
2019,West Bank and Gaza Strip,232,17.488659,18.490878,1 or 2
2019,Kosovo,231,3.690962,3.966321,1 or 2
2019,Philippines,311,1.453235,1.495727,1 or 2
2019,Argentina,410,0.37736,0.387118,1 or 2
2019,"Central Asia, regional",410,34.079584,35.368413,1 or 2
2019,Tunisia,410,2.68505,2.739082,1 or 2
2019,West Bank and Gaza Strip,231,23.487677,25.148934,1 or 2
2019,Cambodia,236,32.756854,32.886287,1 or 2
2019,Egypt,140,18.795723,19.194906,1 or 2
2019,Madagascar,140,1.076881,1.130192,1 or 2
2019,Ecuador,311,4.736824,4.85718,1 or 2
2019,Argentina,231,0.621394,0.629746,1 or 2
2019,Philippines,231,13.575749,13.93154,1 or 2
2019,"Africa, regional",151,91.314043,93.984977,1 or 2
2019,Liberia,311,0.192181,0.199459,1 or 2
2019,Democratic Republic of the Congo,410,56.902283,59.546055,1 or 2
2019,Nicaragua,430,0.269216,0.271636,1 or 2
2019,Lebanon,430,0.924278,0.949985,1 or 2
2019,West Bank and Gaza Strip,140,20.90466,22.087279,1 or 2
2019,Myanmar,311,7.13855,7.960189,1 or 2
2019,Madagascar,430,5.360129,5.499288,1 or 2
2019,Bolivia,231,100.764879,101.656315,1 or 2
2019,Azerbaijan,410,0.185767,0.192655,1 or 2
2019,Bolivia,312,0.238846,0.248757,1 or 2
2019,"Central Asia, regional",232,0.371003,0.385054,1 or 2
2019,Albania,231,2.423109,2.515,1 or 2
2019,Uzbekistan,234,0.00403,0.004183,1 or 2
2019,Colombia,231,3.948994,4.234547,1 or 2
2019,Armenia,236,0,0,1 or 2
2019,Viet Nam,313,0.217976,0.231634,1 or 2
2019,Tunisia,140,18.949547,19.960347,1 or 2
2019,Togo,312,0.345458,0.358541,1 or 2
2019,El Salvador,122,0.419791,0.428262,1 or 2
2019,Iraq,160,9.597315,9.960789,1 or 2
2019,Mexico,240,0,0,1 or 2
2019,Türkiye,321,0.184201,0.191177,1 or 2
2019,Kenya,111,1.830341,1.896695,1 or 2
2019,Indonesia,210,257.510375,216.816752,1 or 2
2019,Democratic Republic of the Congo,312,6.328435,6.486369,1 or 2
2019,"North of Sahara, regional",231,0.269686,0.2799,1 or 2
2019,Marshall Islands,210,0.805122,0.835614,1 or 2
2019,Colombia,240,0,0,1 or 2
2019,Viet Nam,311,2.45916,2.659415,1 or 2
2019,Argentina,430,0.175973,0.179667,1 or 2
2019,Brazil,321,0.399595,0.414836,1 or 2
2019,Viet Nam,160,0.800417,0.885291,1 or 2
2019,"Western Africa, regional",231,0.174745,0.181363,1 or 2
2019,Ghana,410,2.971687,3.448057,1 or 2
2019,South Africa,311,0.681689,0.716003,1 or 2
2019,"Bilateral, unspecified",910,34.401204,35.93378,1 or 2
2019,Thailand,231,4.984044,5.152781,1 or 2
2019,Morocco,160,1.265517,1.313444,1 or 2
2019,Thailand,140,0.296199,0.335286,1 or 2
2019,"South Asia, regional",410,1.194284,1.294773,1 or 2
2019,Kazakhstan,232,0.3042,0.317745,1 or 2
2019,"South America, regional",231,4.743477,5.51392,1 or 2
2019,Myanmar,113,1.435048,1.534662,1 or 2
2019,Peru,240,2.042987,2.091621,1 or 2
2019,North Macedonia,232,0,0,1 or 2
2019,Georgia,236,2.833501,2.940812,1 or 2
2019,China (People's Republic of),233,8.62814,8.759839,1 or 2
2019,"Caribbean & Central America, regional",140,2.85373,2.961808,1 or 2
2019,Mexico,140,0,0,1 or 2
2019,Albania,232,0.078204,0.081166,1 or 2
2019,Peru,210,112.829595,117.102725,1 or 2
2019,Sri Lanka,410,0.987936,1.110201,1 or 2
2019,Uganda,236,7.861207,8.861015,1 or 2
2019,Kosovo,430,1.863901,1.933834,1 or 2
2019,Viet Nam,236,102.239325,98.678124,1 or 2
2019,Cambodia,151,0.543715,0.610263,1 or 2
2019,Uzbekistan,410,0.15179,0.158105,1 or 2
2019,Thailand,321,0.125509,0.130263,1 or 2
2019,Mozambique,430,12.802982,13.153987,1 or 2
2019,Cameroon,140,0.78099,0.789264,1 or 2
2019,Namibia,160,3.327511,3.453532,1 or 2
2019,Indonesia,430,44.194207,47.592934,1 or 2
2019,Senegal,231,13.962712,14.482736,1 or 2
2019,Senegal,410,2.727288,2.958303,1 or 2
2019,"Asia, regional",332,0.043674,0.045328,1 or 2
2019,Nepal,236,7.924513,9.954947,1 or 2
2019,Kyrgyzstan,430,1.259646,1.302092,1 or 2
2019,Sri Lanka,321,1.884115,1.955249,1 or 2
2019,Madagascar,312,3.178626,3.351467,1 or 2
2019,Tajikistan,111,2.49554,2.590052,1 or 2
2019,"South America, regional",321,1.264718,1.351465,1 or 2
2019,El Salvador,240,0,0,1 or 2
2019,Bangladesh,250,0.982738,1.037465,1 or 2
2019,Costa Rica,210,1.550703,1.609432,1 or 2
2019,Côte d'Ivoire,231,69.093218,71.701036,1 or 2
2019,Nicaragua,140,7.809305,8.066661,1 or 2
2019,"Caribbean & Central America, regional",321,0.217678,0.231594,1 or 2
2019,Serbia,231,1.065599,1.106181,1 or 2
2019,Peru,160,39.766135,40.12639,1 or 2
2019,"South America, regional",322,1.596955,1.681009,1 or 2
2019,Indonesia,140,6.396529,6.933992,1 or 2
2019,Georgia,113,0.00272,0.002879,1 or 2
2019,Malawi,140,2.843961,2.834395,1 or 2
2019,Peru,430,26.311459,27.358546,1 or 2
2019,Kazakhstan,321,0.927305,0.962425,1 or 2
2019,El Salvador,430,0.407443,0.426784,1 or 2
2019,Bangladesh,113,0.123197,0.128583,1 or 2
2019,Kazakhstan,231,0.459195,0.486859,1 or 2
2019,Côte d'Ivoire,111,0.091183,0.094637,1 or 2
2019,Georgia,311,0.197044,0.214824,1 or 2
2019,Morocco,410,3.879506,4.00512,1 or 2
2019,Togo,236,0.98392,1.021183,1 or 2
2019,Indonesia,311,14.363176,15.803143,1 or 2
2019,Myanmar,231,25.215695,22.432991,1 or 2
2019,Iran,410,4.425067,3.799707,1 or 2
2019,Ghana,231,21.072071,22.035314,1 or 2
2019,Burundi,311,5.632126,5.868332,1 or 2
2019,Colombia,312,1.633713,1.695585,1 or 2
2019,"Eastern Africa, regional",410,0.242239,0.251413,1 or 2
2019,Papua New Guinea,430,30.346153,32.662195,1 or 2
2019,India,312,39.442284,33.114016,1 or 2
2019,Dominican Republic,311,0.755471,0.779058,1 or 2
2019,Türkiye,410,0.752115,0.7806,1 or 2
2019,Colombia,331,1.242232,1.327694,1 or 2
2019,South Africa,210,0,0,1 or 2
2019,South Africa,231,1.122973,1.199584,1 or 2
2019,Namibia,430,1.302441,1.344995,1 or 2
2019,Namibia,232,0.226849,0.228644,1 or 2
2019,Lebanon,730,1.119445,1.161841,1 or 2
2019,Moldova,430,12.630394,12.959225,1 or 2
2019,Türkiye,231,76.223146,79.04203,1 or 2
2019,South Africa,140,89.860385,93.260737,1 or 2
2019,"Far East Asia, regional",312,2.323394,2.45373,1 or 2
2019,Bosnia and Herzegovina,236,4.496773,4.676936,1 or 2
2019,Iran,140,0.014609,0.014538,1 or 2
2019,"Caribbean & Central America, regional",160,0.185828,0.189998,1 or 2
2019,Malawi,312,2.176954,1.98225,1 or 2
2019,Brazil,312,8.294582,8.821184,1 or 2
2019,Algeria,140,2.348258,2.426515,1 or 2
2019,"Melanesia, regional",410,0.490206,0.508771,1 or 2
2019,"South Asia, regional",140,1.137894,1.188753,1 or 2
2019,West Bank and Gaza Strip,111,2.69719,2.808343,1 or 2
2019,Democratic Republic of the Congo,140,2.94952,3.012529,1 or 2
2019,Grenada,140,0.275563,0.275273,1 or 2
2019,Zimbabwe,140,0.700479,0.746053,1 or 2
2019,Burkina Faso,151,0.460117,0.466573,1 or 2
2019,Morocco,140,12.497789,11.588386,1 or 2
2019,Viet Nam,410,130.299002,133.123543,1 or 2
2019,Tajikistan,232,4.479284,4.597349,1 or 2
2019,"North of Sahara, regional",232,2.485656,2.579794,1 or 2
2019,Azerbaijan,236,0,0,1 or 2
2019,Solomon Islands,312,1.307921,1.123352,1 or 2
2019,Nigeria,113,0.442019,0.519697,1 or 2
2019,Malaysia,232,0.01216,0.01262,1 or 2
2019,Afghanistan,210,2.179392,2.261931,1 or 2
2019,"Europe, regional",236,0.025149,0.026101,1 or 2
2019,Uzbekistan,232,0.001164,0.001208,1 or 2
2019,Senegal,236,2.127888,2.208476,1 or 2
2019,"Asia, regional",240,0.112484,0.116744,1 or 2
2019,Morocco,250,5.632751,5.8843,1 or 2
2019,Togo,231,0.466539,0.556326,1 or 2
2019,Brazil,240,0.797621,0.827829,1 or 2
2019,"Europe, regional",240,27.448147,28.502499,1 or 2
2019,Belarus,232,0.323059,0.334986,1 or 2
2019,Uganda,231,4.508037,4.961675,1 or 2
2019,Peru,231,19.029485,19.705276,1 or 2
2019,Nicaragua,321,0.021922,0.022674,1 or 2
2019,"Far East Asia, regional",321,0.046728,0.049746,1 or 2
2019,Serbia,151,5.021529,5.211706,1 or 2
2019,Ecuador,234,0.035472,0.036816,1 or 2
2019,Bosnia and Herzegovina,151,1.287364,1.339124,1 or 2
2019,"Melanesia, regional",312,0.749529,0.777915,1 or 2
2019,Pakistan,236,12.472451,11.292071,1 or 2
2019,Morocco,240,0,0,1 or 2
2019,North Macedonia,236,0.10576,0.109765,1 or 2
2019,"America, regional",140,19.380598,20.106801,1 or 2
2019,Somalia,410,1.364211,1.43679,1 or 2
2019,Pakistan,231,20.066339,22.538111,1 or 2
2019,Colombia,140,0.153153,0.159313,1 or 2
2019,Mali,152,0.2015,0.207274,1 or 2
2019,Mongolia,233,4.216587,4.026287,1 or 2
2019,"Far East Asia, regional",231,5.036915,5.467793,1 or 2
2019,"Bilateral, unspecified",332,1.219572,1.257865,1 or 2
2019,Afghanistan,232,15.710362,16.304181,1 or 2
2019,Bolivia,160,0.179837,0.185346,1 or 2
2019,Cameroon,311,0.239913,0.248416,1 or 2
2019,Montenegro,236,1.625607,1.687173,1 or 2
2019,Burundi,520,2.960959,3.062641,1 or 2
2019,Mongolia,321,0.64138,0.632338,1 or 2
2019,Gambia,410,1.67643,1.718458,1 or 2
2019,Myanmar,410,3.930801,4.935017,1 or 2
2019,Brazil,140,9.532186,8.377596,1 or 2
2019,Ukraine,112,0.042875,0.044498,1 or 2
2019,Thailand,430,0.680594,0.716777,1 or 2
2019,"South of Sahara, regional",430,19.803345,21.046386,1 or 2
2019,Niger,311,8.083594,8.525921,1 or 2
